X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
140000,1,1,1,43,-1,-1,-1,-1,-1,-1,1872,1249,1872,1453,1453,1034,1249,1872,1453,1453,1034,1872,0
460000,1,1,2,31,0,0,2,0,0,0,4533,9023,8317,12338,12744,12397,5002,1,5002,1001,3,733,0
60000,0,2,1,37,0,0,0,0,0,0,59462,60866,54007,52089,29397,29110,3000,2570,2202,1200,1100,1100,1
200000,0,1,1,41,-1,-1,-1,-1,0,0,6402,5189,2394,15612,525,0,5189,2394,15648,0,0,0,0
280000,1,3,1,32,0,0,0,0,0,0,158798,163164,168543,172083,173850,177469,6000,7000,6762,4880,5050,5100,1
80000,0,3,2,27,0,0,0,0,0,0,54184,24393,25924,16558,17280,17652,1500,2000,1300,1000,650,1000,1
80000,0,1,2,24,-2,-2,-2,-2,-2,-2,0,698,4949,967,5762,0,698,4949,967,5775,0,0,0
30000,0,2,1,32,1,3,2,0,0,2,27807,27078,26363,27379,28953,28354,0,0,1758,2332,0,1400,1
30000,1,2,1,36,-1,2,-1,-1,-1,-1,1226,390,390,390,390,0,0,390,390,390,0,780,1
210000,0,1,2,30,-1,-1,-1,-1,-1,-1,7631,5583,5583,5583,5583,5500,5583,5583,5583,5583,5500,5823,0
50000,1,2,1,52,-1,2,0,0,0,0,2072,1532,3106,2721,780,0,0,2000,5,0,0,0,0
200000,0,1,2,25,1,-2,-2,-2,-2,-1,0,0,0,0,0,476,0,0,0,0,476,288,1
10000,1,2,1,29,0,0,0,0,0,0,8275,8409,8600,9470,6690,9690,2800,2000,1500,900,3000,0,1
90000,1,2,1,39,0,0,0,0,0,0,88081,83960,84963,56089,57355,58394,3244,2600,2037,2200,2110,7000,1
120000,1,2,1,34,-1,-1,-1,-1,0,0,6059,1943,2402,18700,9900,0,1943,2500,38098,5000,0,0,0
140000,0,2,1,58,2,2,2,2,2,2,68859,70428,71902,72924,72335,75508,3300,3200,2800,1200,4500,3000,1
30000,1,2,1,62,0,0,0,-2,-2,-2,11188,2990,0,0,0,0,1000,0,0,0,0,0,0
100000,1,2,2,27,0,0,0,0,0,0,99668,100181,99156,80234,80090,79494,4850,3740,2798,2865,3020,2377,0
200000,0,2,1,45,0,0,0,0,0,0,144314,147532,147911,57903,60117,61828,7008,8000,5000,3000,3000,3000,0
190000,0,1,1,30,0,0,2,0,0,0,176699,188703,184403,90887,90097,90295,15000,3000,4100,3200,3264,3248,1
20000,0,1,2,28,2,0,-1,0,0,0,18540,19726,8564,19775,19878,19898,2000,8568,19000,800,1000,20000,1
250000,1,2,2,38,-1,-1,-1,-1,-1,-1,2395,29636,23850,8220,0,8420,29658,23938,8220,0,8420,0,0
230000,0,1,2,27,1,2,0,0,-1,-1,46628,45253,10507,6742,4387,1670,0,1000,135,4387,1670,2798,0
120000,1,2,2,34,1,2,2,3,2,0,45755,46725,49653,48571,47664,48720,2000,4000,0,0,2000,2000,1
210000,1,3,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,1,3,1,37,0,0,0,0,0,0,44320,45211,45559,46164,46685,47272,2021,3259,1754,1665,1723,2099,0
290000,0,1,2,25,0,0,0,0,0,0,305823,303701,296384,248801,241983,230925,15000,10500,10000,15000,7844,23333,1
180000,0,1,1,45,-1,2,-1,-1,-1,-1,1560,316,316,316,316,316,0,316,316,316,316,316,1
180000,0,1,2,26,1,-2,-2,-2,-1,-1,0,0,0,0,298,7550,0,0,0,298,7550,0,0
100000,0,3,1,30,1,2,2,0,0,0,46809,47121,45239,44712,43654,44678,2000,0,1900,1600,3200,0,0
80000,1,2,2,26,2,0,0,0,0,0,14029,15493,16630,17055,17629,18186,2000,1700,1000,1000,1000,1000,1
20000,0,2,1,31,0,0,0,0,-2,-2,5500,8360,6000,0,0,0,3000,1000,0,0,0,0,0
140000,0,2,2,37,0,0,-1,-1,-1,-1,143118,140955,1876,1876,1876,3372,6400,1876,1876,1876,3372,104005,0
80000,0,2,2,23,-1,-1,-2,-2,-2,-2,309,-77,-77,-270,-463,-656,0,0,0,0,0,0,1
160000,1,1,1,36,0,0,0,0,-1,-1,67879,36865,47986,0,15655,0,2500,15000,0,15655,0,1674,0
20000,0,3,1,23,0,0,0,0,0,0,17589,18387,19157,19308,19486,19785,1313,1308,684,707,848,790,1
100000,0,2,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,1,3,2,30,0,0,0,0,-1,-1,9610,9132,8681,8039,4952,390,1147,1169,1000,4986,390,390,1
140000,0,3,2,57,2,0,0,0,0,0,131795,134083,125360,99313,90623,92425,6743,5421,3926,3290,3310,3424,1
300000,0,1,2,36,-1,-1,-1,-2,-2,-2,10700,890,0,0,0,0,890,0,0,0,0,0,0
420000,1,1,2,29,0,0,-1,0,0,0,16127,12074,85269,86388,87153,88957,1322,90499,3122,2915,3000,3150,0
450000,0,1,2,41,-1,-1,-1,-1,-1,-1,11343,75083,25273,85357,27745,1990,75459,25413,85784,27856,2000,1900,0
20000,1,1,2,25,1,2,2,0,0,0,17147,19557,18935,19005,17862,20393,3000,0,653,900,3000,27,1
180000,0,1,2,31,0,0,0,0,0,0,21760,22794,23801,24117,24468,25106,1689,1693,1009,888,1045,1077,0
500000,0,1,1,38,-1,2,-1,-1,-1,0,600,300,501,300,600,450,0,501,300,600,300,600,0
380000,1,1,1,40,0,0,0,0,0,0,231759,233357,236292,237176,236379,239221,10000,9000,10021,10000,10000,10000,0
350000,1,1,1,58,-2,-2,-2,-2,-2,-2,500,4063,-25,-25,-25,-25,4063,0,0,25,0,0,0
210000,0,3,1,45,0,0,0,0,0,0,124147,81641,54971,37849,42240,32981,5000,5000,4000,5000,1500,4000,0
100000,0,3,2,41,-1,-1,-1,-1,0,-1,7432,1633,2043,4830,3535,4307,1633,2043,4830,0,4307,0,1
30000,1,2,2,26,0,0,0,0,0,0,25531,26301,27376,28359,24844,25364,1500,1500,1450,889,920,992,0
240000,0,1,1,37,2,0,0,0,-2,-2,118402,119764,72050,0,0,0,5598,4000,0,0,0,0,1
50000,1,3,1,54,0,0,0,3,2,2,34301,35450,39455,38564,37842,40342,1700,4630,0,0,3105,0,1
310000,0,2,1,42,-2,-2,-2,-2,-2,-2,2851,4609,2109,14109,2109,2218,7869,2109,14109,2109,2218,1809,0
250000,0,2,2,36,0,0,0,0,0,0,62131,63238,51547,48483,49553,49683,2741,1741,1824,1942,2100,1366,0
500000,1,2,1,38,-1,-1,-1,-1,0,-1,6178,825,2122,34159,3340,24752,829,2133,34313,17,24875,839,0
240000,0,1,2,28,0,0,0,0,0,0,233441,236496,242446,207633,197644,193724,9000,10307,9014,6029,6014,6034,0
200000,0,2,1,44,0,0,0,2,0,0,120515,117292,24612,19527,16471,13408,3030,4452,0,708,656,1000,0
20000,0,1,2,32,-1,-1,-1,-2,-1,-1,2095,7733,0,0,4076,1911,7733,0,0,4076,1911,0,1
120000,0,3,1,65,0,0,0,0,0,0,58436,60202,61042,61253,57695,2530,2740,2407,1421,0,0,840,0
50000,1,2,2,24,0,0,0,0,0,0,7240,8264,9273,9609,9657,9927,2644,1153,489,351,431,198,0
50000,1,2,2,49,0,0,0,0,0,0,90231,90647,92309,93880,99418,101392,2852,2784,2603,10000,3164,2868,1
240000,1,2,2,43,-1,-1,-1,-1,-1,-1,291,291,291,291,291,291,291,291,291,291,291,291,1
300000,1,1,2,29,-2,-2,-2,-2,-2,-2,22391,3637,1705,-4,36581,332,4018,1809,0,36583,334,0,0
150000,1,2,1,39,2,2,0,0,0,2,117485,114166,116491,118839,126102,123914,0,4225,4282,9207,0,4679,1
210000,0,1,2,33,-1,-1,-1,0,0,-2,1888,320,1403,418,-16,-342,320,1409,0,0,0,2108,1
20000,1,2,2,63,2,2,4,4,4,4,1650,1650,1650,1650,1650,1650,0,0,0,0,0,0,0
400000,0,3,1,42,-1,-1,-1,-1,-1,-1,44198,10132,16932,13088,28540,11860,10132,16932,13088,28540,11860,3978,0
370000,0,3,2,31,-1,-1,-1,2,-1,-1,2804,1674,39811,35194,3728,2241,1674,42921,0,3728,2300,43183,0
360000,0,2,2,37,0,0,0,0,0,0,292725,296679,301181,303398,289602,289457,10638,11115,10700,9820,9902,9910,0
210000,0,2,1,37,-1,-1,-1,0,0,0,326,326,978,652,326,0,326,978,0,0,0,652,1
360000,1,1,1,32,-1,-1,-1,-1,-1,-1,2708,5562,3906,8413,3079,4075,5588,3924,8454,3093,4095,3045,0
300000,0,2,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,1,2,1,41,0,0,0,0,2,2,100284,90952,92840,99296,101872,99555,3500,3400,8000,4300,0,1650,0
100000,0,2,1,41,2,2,2,2,2,0,97031,96919,93277,97576,94742,95578,3500,0,7000,0,3600,4000,1
20000,1,2,2,52,0,0,0,0,0,0,19626,20002,19916,18970,19790,18990,1311,3005,2000,2000,5000,0,1
80000,0,1,2,52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,0,1,1,28,0,0,0,0,0,2,109474,110723,111125,106828,84729,82910,11602,4238,4316,11190,0,3000,0
170000,0,2,1,31,-1,0,0,0,0,-2,60644,63948,62090,63000,0,0,5000,5000,4000,0,0,3300,0
170000,1,2,1,39,0,0,0,0,0,0,91289,74457,64374,63936,60750,54248,2486,2430,2224,1957,1917,3000,0
180000,0,1,2,28,-1,-1,-1,-1,-1,-1,47815,8473,950,13408,3819,1107,8480,957,13408,3819,1107,20679,0
60000,1,2,1,40,0,0,0,0,0,0,58078,58139,59461,37170,18464,15822,2354,2538,1000,2000,1000,1000,1
100000,1,2,2,29,1,3,3,2,2,2,99679,101249,98768,96287,102069,81931,4000,0,0,7629,0,18895,1
210000,0,2,1,49,2,0,0,0,0,0,114273,115302,111906,111423,92394,93321,6000,6000,5000,3000,3500,3000,1
50000,0,3,1,49,0,0,0,0,0,0,5630,6629,5918,6918,6941,4756,1107,1000,1000,1500,2150,0,0
360000,0,2,1,39,1,-1,-1,-1,-1,-1,0,791,173,1640,287,2418,791,173,1640,287,2426,507,0
70000,1,1,2,30,2,2,0,0,0,0,34985,34146,35271,35986,36905,37641,0,2000,1300,1500,1500,1576,1
350000,1,1,2,34,1,2,0,0,2,0,334427,322808,254410,11423,8415,10230,332,81256,8441,6,8013,1006,1
20000,0,1,2,24,0,0,0,0,0,0,18556,19162,19293,19298,19198,0,1805,1400,405,400,0,0,0
180000,0,2,1,42,0,0,0,0,0,2,258662,265416,279551,285045,298652,296036,11056,20000,12000,18000,0,5651,0
360000,0,1,2,31,-1,-1,-1,-1,-1,-2,8288,21865,44440,3904,0,0,21888,44640,3904,0,0,0,0
160000,0,2,1,40,-2,-2,-2,-2,-2,-2,390,390,390,390,390,390,390,780,390,390,390,390,1
230000,1,2,1,37,0,0,0,0,0,0,21374,23695,25996,28240,30450,31798,3000,3000,3000,3000,2000,3000,0
40000,0,3,2,23,2,2,2,0,0,0,34415,35170,34305,34985,35719,36428,1600,0,1250,1296,1302,1348,1
30000,1,2,2,24,0,0,0,0,0,0,26573,26988,14964,15428,15612,16630,1500,1600,1000,569,1280,0,1
20000,1,1,2,28,1,2,-1,0,0,0,10631,1512,20400,20000,20000,0,0,20400,0,0,0,0,0
260000,0,1,2,29,0,0,0,0,0,0,267336,264929,234214,169096,117873,79782,11000,9800,6000,4088,3000,3000,1
60000,0,3,2,45,-1,-1,-1,-1,-1,-1,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,1
250000,0,1,1,37,-2,-1,2,2,-1,0,0,2886,2325,177,8068,5587,2886,202,0,8068,620,0,0
500000,0,2,1,49,-2,-2,-2,-2,-2,-2,12871,5177,4199,7507,4696,58292,5177,4199,7507,4696,58292,36000,0
30000,1,3,2,25,0,0,0,0,0,2,22821,23846,24864,25360,26999,26414,1397,1415,911,2051,0,1500,0
30000,0,2,2,25,0,0,0,0,0,0,28494,28139,27480,26960,27215,27977,1750,1804,1800,1000,1200,1500,1
210000,0,2,1,34,0,0,0,0,0,0,205475,206616,212391,208931,146005,145343,9500,9207,8500,5200,5200,5000,0
50000,1,2,2,23,-2,-2,-2,-2,-2,-2,-29,9881,10188,2277,18488,10263,9910,10294,2284,18546,11294,7752,0
160000,0,1,1,69,2,2,-2,-2,-2,-2,498,135,0,0,0,508,135,0,0,0,508,1287,0
140000,1,2,1,29,1,2,2,2,2,2,73302,74539,75724,73909,78305,76888,3000,3000,0,5763,0,6100,1
100000,1,1,2,28,0,0,0,0,0,0,97032,99895,26333,28110,2226,0,5341,7009,1777,2000,0,0,0
200000,0,2,1,36,2,0,0,0,0,0,197810,201362,164183,136199,139209,135742,9051,7000,5000,5000,5000,5000,1
180000,1,1,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,0,2,2,26,0,0,0,0,0,0,27110,27460,29710,29452,11124,0,1455,3623,2000,1038,0,0,1
80000,0,3,1,36,-1,-1,-1,2,0,-1,808,808,1672,1672,836,836,836,1700,836,0,836,390,0
290000,0,1,2,30,-1,-1,-1,-1,-1,-1,560,463,100,0,100,0,463,100,0,100,0,0,0
30000,1,1,2,28,2,0,0,0,0,0,22329,23665,47968,24784,25784,2901,2000,1400,2000,1000,1000,1000,1
80000,0,3,1,25,0,-1,-1,-1,-1,-1,3525,1504,0,2332,4320,0,1654,0,2332,4320,0,0,1
20000,1,2,2,22,4,3,2,0,0,2,16226,15682,15146,15856,17090,16677,0,0,1266,1500,0,1915,1
80000,0,2,1,34,2,2,2,2,2,0,63619,64484,62882,69109,67401,68863,2500,0,7282,0,2700,3000,1
200000,0,1,1,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,0,3,1,43,-1,-1,-1,0,-1,-1,390,0,780,390,390,0,0,1170,0,390,0,780,0
360000,0,2,1,52,-1,-1,-2,-2,-2,-2,2995,2401,2277,500,3586,7399,2406,2282,500,3586,7399,600,0
20000,0,1,1,30,2,2,2,0,0,0,5766,7511,7678,7318,7458,7598,2000,500,0,500,500,0,1
140000,1,2,1,39,0,0,0,0,0,0,92861,87249,87188,86973,85854,85839,3992,4100,4000,3162,3500,3210,0
20000,1,2,2,25,-1,-1,-1,-1,-1,-2,390,390,1128,19780,0,0,390,1128,19780,0,0,0,0
210000,0,2,1,36,0,0,0,0,0,0,143225,142996,144415,148190,147993,131629,6483,5082,6000,5900,4544,4700,0
410000,0,2,1,41,2,0,0,0,0,0,348559,354506,363666,369776,368779,369358,13000,14600,15500,14000,13580,14000,1
30000,0,2,1,47,2,2,2,0,0,0,25893,30628,29368,27769,25999,26924,5501,22,2000,1000,2000,2039,1
180000,1,1,2,41,0,0,0,0,0,0,105347,66897,49287,4130,238,0,6241,2324,1019,1,0,1452,0
500000,0,1,2,30,-1,-1,-1,-1,-1,-1,5800,7210,229,3377,441,24116,7210,229,3377,441,24116,0,0
340000,0,2,1,36,0,0,0,0,0,0,167474,155293,134467,129891,113919,106675,7106,4435,4091,3548,4535,4127,0
50000,1,2,1,44,1,2,2,2,0,0,38671,36772,33101,28192,22676,14647,2300,1700,0,517,503,585,0
110000,0,1,2,29,-2,-2,-2,-2,-2,-2,7397,-18,-18,-18,-18,-18,2000,0,0,0,0,0,0
50000,1,2,1,51,0,0,0,0,0,0,3347,3899,4503,5347,6375,7077,1000,1066,1300,1500,1200,134,1
30000,0,3,2,24,1,3,2,2,2,0,23031,22393,21736,23192,22701,22954,0,0,1800,0,1000,1000,0
20000,1,3,1,27,1,3,2,0,0,-2,20386,20757,19200,20000,0,0,1000,0,1000,0,0,0,0
80000,0,2,2,23,0,0,0,0,0,0,51980,36668,39291,43476,46115,42129,6670,5000,5002,4003,3000,3002,0
220000,0,3,1,33,-2,-2,-2,-2,-2,-2,1037,1062,0,0,0,0,1062,0,0,0,0,0,0
220000,0,1,1,54,1,-2,-1,-1,-1,-1,0,0,788,0,349,600,0,788,0,349,600,0,0
30000,0,3,2,53,0,0,0,0,2,0,21101,21831,23457,24972,24432,25126,1374,2000,1908,0,1100,1000,0
160000,0,1,2,26,0,0,0,-1,-1,-1,2198,11155,0,12315,0,11855,9155,0,12315,0,11855,0,1
150000,0,2,1,35,0,0,0,0,0,0,102007,93116,84302,74986,67369,60434,5000,5045,2563,3006,3000,2218,1
120000,1,2,2,29,1,-1,-1,-1,0,-1,0,326,326,652,326,326,652,326,652,0,326,326,1
130000,1,2,2,27,0,0,0,0,0,0,116646,113851,110317,108099,106028,104253,5578,4000,3863,3831,4136,5385,0
360000,0,1,1,35,1,-1,2,0,0,0,0,2819,2600,2800,2800,0,2819,0,200,0,0,0,0
50000,0,2,1,26,2,2,2,2,2,2,46800,47830,48868,49470,48003,50755,2100,2100,1701,1,3906,0,1
80000,0,2,2,38,-1,-1,-1,0,0,0,390,390,3529,13207,13110,13116,390,3529,10207,500,600,3000,0
50000,1,2,1,37,0,0,0,0,0,0,49045,50174,43647,19305,20025,18584,2000,2000,1000,1000,1000,1000,1
360000,0,2,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
60000,0,2,2,29,0,0,0,0,0,0,54932,85672,41483,19394,18893,19043,1900,1572,1000,700,668,6000,1
210000,0,2,2,31,-1,-1,-1,-1,-1,-1,1154,1368,1080,1567,788,0,1368,1080,1567,788,0,1638,1
50000,1,2,2,24,-1,0,0,0,0,0,1399,2441,3865,7476,8384,8085,1070,1500,3666,2477,1306,1000,0
10000,1,2,1,26,0,0,-2,-2,-2,-2,1198,0,0,0,0,0,0,0,0,0,0,0,1
140000,0,2,1,35,0,0,0,0,0,0,127794,120770,116399,112055,107364,107762,4317,4189,5411,3800,4024,4100,0
60000,0,2,1,34,0,0,0,0,0,0,54316,55575,15158,15450,15933,16095,2770,1275,544,3923,575,596,1
620000,1,1,1,39,0,0,0,0,0,0,346927,90849,90493,90025,88406,89111,5200,5400,3173,3200,3500,3164,0
240000,1,1,1,34,0,0,-2,-1,0,0,102650,0,0,4557,7557,9275,0,0,4557,3000,4000,2282,0
120000,0,2,2,24,2,0,0,0,0,0,67714,51385,35160,13425,8517,6174,2102,1021,274,3001,1004,4005,1
70000,1,2,2,29,-2,-2,-2,-2,-2,-2,-8187,-17810,-595,7462,9390,5183,0,100104,10000,15000,10000,20000,0
70000,0,2,2,25,0,0,0,0,2,2,73939,70488,51152,35122,28633,28039,3000,2000,4500,1200,0,1200,1
140000,1,1,2,36,2,0,0,0,0,0,75384,74177,65336,53578,49288,43870,4000,4000,3500,2000,2500,1800,1
500000,1,1,1,55,2,2,2,2,2,2,4957,4957,4957,4957,4957,4957,0,0,0,0,0,0,1
70000,1,3,2,26,0,0,2,0,0,0,64494,69272,62196,62809,48047,49110,5916,0,2315,1718,2000,2000,1
610000,1,3,2,29,0,0,-1,-1,-1,0,8965,7988,3428,6384,65809,62950,7062,4017,6434,68290,2045,8007,0
250000,1,1,1,48,0,-1,-1,-1,0,-1,205323,5317,4898,19351,4858,6973,10021,5033,19619,4874,7050,12073,1
20000,1,2,2,36,0,0,0,0,-2,-2,20528,16287,7415,0,0,0,1300,1000,0,0,0,1180,1
20000,1,2,1,28,0,0,0,0,0,0,18537,19205,19687,19684,19842,19965,1358,1230,617,776,1000,4000,0
140000,1,2,2,26,1,3,2,0,0,0,146023,141873,137057,135046,136131,135292,6,233,6342,4800,5100,5000,1
50000,1,2,2,28,0,0,0,2,0,0,26538,27592,30627,28999,29607,29285,1500,3500,0,1051,1100,1040,0
20000,0,2,1,38,1,-1,-1,-2,-2,-2,0,2000,0,0,0,0,2000,0,0,0,0,0,1
50000,0,2,1,24,1,2,0,0,0,2,27087,26372,26992,27693,29237,28607,0,1400,1100,2100,0,1000,0
50000,0,2,2,49,0,0,0,0,0,0,12272,7980,7959,8978,7357,7841,2005,2000,1019,3007,3008,5015,0
250000,0,1,1,32,-2,-2,-2,-2,-2,-2,3829,4360,4420,18311,2887,4768,4374,4423,18311,2887,4768,591,0
60000,0,2,2,26,2,2,2,2,2,0,56685,55208,59175,60218,55447,55305,0,5000,2511,6,3000,3000,0
300000,0,1,2,29,0,0,0,0,0,0,45117,43460,14291,7331,10018,6213,1281,1093,1000,5014,2000,1000,0
50000,1,2,2,42,2,2,2,2,-1,0,22591,21523,24538,22402,9528,8447,0,3701,554,10026,421,6106,0
350000,1,2,2,47,0,0,0,0,0,0,190211,191582,163154,299409,250584,249412,8239,8902,213103,9036,10022,9027,0
240000,1,2,2,35,0,0,0,0,0,0,179662,180787,181379,170318,128076,64634,7003,8000,8000,2500,2400,2600,0
20000,1,2,2,24,0,0,0,0,0,0,10768,12087,13115,14190,14328,14629,1502,1530,1600,670,680,686,0
740000,0,2,1,35,2,-1,-1,-1,-1,-1,960,8154,1477,15713,8988,25449,8229,1487,15754,9012,25596,7003,1
200000,0,2,1,31,1,2,0,0,0,0,153829,153229,148438,143121,141466,128846,7022,6700,5500,6000,9800,0,0
90000,1,3,2,29,0,0,0,0,0,0,83683,65192,46273,46979,48139,44432,4000,3000,1700,2000,1591,2647,0
300000,1,1,1,54,-1,-1,-1,-1,-1,-1,206,555,0,718,468,366,555,0,718,468,366,0,1
320000,0,2,2,34,0,0,-1,-1,-1,-1,1800,0,312,311,311,8571,0,312,311,311,8571,4204,0
50000,0,2,1,42,0,0,0,0,0,0,11618,12641,13953,13924,14399,14610,1216,1528,499,700,600,541,0
30000,0,2,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
150000,0,2,1,39,2,2,0,0,0,0,156713,152744,150785,140166,143125,151741,0,5694,5014,5215,11016,0,1
20000,1,2,2,50,0,0,2,0,0,0,8639,10483,11016,12027,12030,12535,2000,1000,1500,500,700,700,0
70000,0,1,2,24,0,0,0,2,2,2,47220,48432,52650,53099,51648,55409,2000,5000,1900,0,4600,0,0
200000,1,1,2,26,0,0,-2,-2,-2,-1,16000,0,0,0,0,-1108,0,0,0,0,40,84628,0
40000,0,2,2,44,2,2,2,2,2,2,35515,36176,37490,38726,39795,40230,1550,2200,2170,2001,1601,1602,1
20000,0,2,1,29,0,0,2,2,2,2,9665,12186,11700,13474,13006,13743,2700,0,2000,0,1055,0,1
80000,0,3,1,48,-1,-1,2,-1,-1,-1,396,792,396,792,0,396,792,0,792,0,396,546,1
400000,0,1,2,29,-1,-1,0,0,0,0,16666,62545,98214,84142,70732,68674,62545,53704,4142,5010,66676,66660,0
420000,0,2,1,40,-2,-2,-2,-2,-2,-1,3976,2892,2890,3391,2409,4270,2916,7898,3401,2416,4281,3785,1
50000,0,2,2,23,2,0,0,0,0,0,48668,48554,45445,38551,28056,28310,4034,2000,5008,1000,2000,1000,1
100000,1,3,2,28,-1,0,0,-1,-1,-1,103728,104908,65800,18300,33336,31558,3184,3000,18300,33336,984,63000,1
190000,0,1,2,29,0,0,0,0,0,0,189417,95341,74959,76514,78047,79603,3318,2719,2800,2800,2900,3400,1
140000,0,2,2,26,0,0,0,0,0,0,140881,136889,140615,78486,48476,50509,8140,8000,4000,1917,3000,3000,0
10000,0,2,1,53,0,0,0,-2,-2,-2,9269,10400,0,0,0,0,1400,0,0,0,0,0,1
240000,1,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
250000,1,2,1,40,1,2,0,0,0,0,65087,62216,39814,34374,34768,38830,0,2000,1871,1265,4643,3214,1
170000,1,3,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,1,2,2,32,0,0,0,0,0,0,22506,24135,25418,28196,29961,49404,2000,2000,3000,2000,20000,2000,0
10000,1,2,2,27,0,0,0,0,0,2,16944,8261,9252,9590,10129,8932,2296,1139,477,830,0,1241,1
110000,1,2,2,27,0,0,0,0,0,0,84342,89446,38580,39359,42021,43324,6657,2000,1418,3306,2000,2000,0
30000,0,1,1,32,0,0,0,0,0,0,27764,29276,28637,29325,30004,30506,2000,2000,1500,1100,1300,1000,1
360000,1,1,2,33,-1,2,0,0,2,0,5971,5732,6465,9465,9290,4209,0,1000,3000,0,5000,3780,0
230000,1,2,1,51,0,0,0,0,0,0,197993,84076,77766,70066,62865,55311,2965,3500,2600,2500,1901,2370,0
200000,0,1,2,23,-2,-2,-2,-2,-2,-2,488,878,488,488,0,1915,878,488,488,0,1915,100,0
140000,1,3,1,45,2,2,2,2,2,2,78663,76839,80561,83643,82183,90823,0,5000,5000,0,10000,0,1
50000,0,3,2,25,0,0,0,0,0,0,27232,26777,27129,26613,26057,25924,1439,1464,1401,908,935,924,0
50000,1,1,2,26,-1,0,0,0,0,0,18017,18561,19204,19588,20024,18694,1629,1272,656,706,954,700,0
200000,1,2,2,32,2,2,2,2,2,2,88808,86484,92504,90120,93629,96980,0,7421,0,5000,5000,5000,1
300000,1,2,1,35,0,0,0,2,0,0,142378,146621,153217,154879,156692,154911,8000,10800,6000,6000,6000,6000,1
20000,1,1,2,38,0,0,0,0,0,0,15255,16507,16842,15151,16741,20540,5006,4015,2006,7137,18000,202,1
140000,1,1,2,31,0,0,0,-2,-2,-2,97448,70631,0,0,0,0,1413,0,0,0,0,0,0
20000,1,2,1,51,0,0,0,0,0,0,18321,18446,18285,18235,16259,10640,1355,1136,646,381,337,1251,0
100000,0,1,1,52,2,2,2,2,2,2,40938,43036,45127,44183,47211,46401,3000,3000,0,4000,0,3000,1
30000,0,2,2,22,0,0,0,0,0,0,30190,28985,28724,29357,30188,26316,1532,2169,1000,1200,2000,1500,1
20000,0,3,1,36,-1,-1,-1,2,-1,-1,626,626,1252,626,626,776,626,1252,0,626,776,626,1
310000,0,1,2,26,0,0,0,0,0,0,27638,24020,25223,25555,24311,17992,1393,1596,1447,93,118,56,0
190000,1,1,1,55,-1,-1,-1,-1,-1,-1,390,390,390,390,6026,7410,390,390,390,6026,7410,390,1
450000,0,3,2,40,-1,-1,-1,-1,0,0,5453,25948,53938,14602,18065,19239,26731,55367,15174,10528,10037,48551,0
20000,0,1,2,25,-1,0,0,0,0,0,15790,16906,17936,5995,7885,9657,1372,1500,1000,2000,2000,0,1
100000,1,2,1,46,2,2,2,0,0,0,17497,18219,17629,18036,18446,18840,1300,0,700,700,700,800,1
30000,1,2,2,24,2,0,0,0,2,2,25851,26912,27535,29175,28625,30383,1779,1402,2042,0,2192,0,1
310000,0,1,1,37,-1,-1,-1,-1,0,-1,325,4373,26863,7443,4221,8172,4373,26863,7443,0,8172,31362,0
50000,1,2,1,33,-2,-2,-2,-2,-2,-2,390,390,0,780,0,0,390,0,780,0,0,0,0
210000,1,1,2,38,0,0,0,0,0,0,103310,111472,79503,75528,72567,69502,107651,2861,2388,3000,3000,2500,0
30000,0,2,2,24,0,0,0,0,0,0,27690,28543,8536,9497,29046,29873,1578,1239,1200,25000,1200,0,0
100000,0,2,1,28,0,0,0,0,0,0,94245,95268,96620,97938,78126,65680,3500,3800,3900,3000,2300,2300,0
180000,1,2,1,37,-2,-2,-2,-2,-2,-2,0,0,621,3762,0,0,0,621,3762,0,0,0,0
30000,0,2,2,24,0,0,0,0,0,0,27391,28412,28575,28925,24159,0,1767,1700,1010,1141,0,0,0
230000,0,2,2,24,-1,-1,-2,-1,0,-1,2360,0,0,4135,814,2294,0,0,4135,0,2294,7368,0
70000,0,2,1,44,0,0,0,0,0,0,34135,27683,28311,24094,21317,9736,2020,5000,3011,1500,1000,1000,0
500000,1,1,1,42,0,0,0,0,0,0,580928,597793,597415,569034,551702,568638,25624,21898,20851,19599,26000,20000,0
30000,0,2,1,22,1,2,2,0,0,-2,14274,14367,13296,12516,0,0,1000,0,0,0,0,0,1
