age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
22,4,440934,10,4,12,4,4,1,0,0,40,39,0
23,4,223231,9,2,7,0,3,1,0,0,40,26,0
45,4,34248,9,2,12,0,4,1,0,0,50,39,0
43,4,328570,10,0,7,4,2,0,0,0,38,39,0
34,4,137814,10,5,12,1,4,1,0,0,45,39,0
58,4,205410,9,2,3,0,4,1,0,0,40,39,0
34,2,303867,5,4,8,3,4,1,0,0,40,39,0
26,4,121427,13,4,4,3,4,0,0,0,40,39,0
36,4,98515,11,0,13,4,4,0,0,0,40,39,0
37,4,30269,13,4,4,1,4,0,2174,0,50,39,0
21,4,206891,4,4,5,3,4,0,0,0,38,39,0
20,4,82777,10,4,12,3,4,1,0,0,16,39,0
33,4,249438,9,4,8,3,2,0,0,0,40,39,0
46,4,182533,13,4,1,4,1,0,0,0,40,30,0
23,4,347292,9,4,6,1,4,1,0,0,40,39,0
64,4,103021,4,2,3,0,4,1,0,0,40,39,0
40,4,249039,9,0,1,1,4,0,0,0,40,39,0
32,6,158603,11,4,12,4,4,0,0,0,7,39,0
31,4,452405,1,4,8,2,4,0,0,0,35,26,0
25,4,73289,9,4,14,3,4,1,0,0,40,39,0
53,4,132304,10,0,1,2,4,0,0,0,40,39,0
27,6,115705,10,4,12,1,4,1,0,0,50,39,0
19,7,354104,10,4,10,3,4,1,0,0,10,39,0
19,4,120003,10,4,1,3,4,0,0,0,20,39,0
21,4,346341,10,4,10,1,4,0,0,0,40,39,0
55,4,83401,3,6,7,4,4,0,0,0,40,39,0
45,4,105381,10,0,7,1,4,0,0,0,40,39,0
62,4,125832,5,6,7,1,4,0,0,0,35,39,0
48,4,75619,9,0,14,2,4,1,0,0,60,39,0
35,4,338611,10,0,1,4,4,0,0,0,40,39,0
27,4,137063,13,2,12,0,4,1,0,0,50,39,0
50,4,204838,9,0,4,4,4,0,0,0,38,39,0
53,4,158993,6,5,8,4,2,0,0,0,40,39,0
44,4,173682,9,0,14,1,4,1,0,0,40,39,0
41,4,147314,9,2,12,0,0,1,0,0,50,39,0
56,5,83922,9,2,4,0,4,1,0,0,84,39,0
69,4,361561,15,2,10,0,4,1,0,0,3,39,0
22,4,362623,9,4,6,3,4,1,0,0,40,39,0
20,0,86318,10,4,0,3,4,0,0,0,10,39,0
37,4,111129,11,2,3,0,4,1,0,0,39,39,0
33,4,265168,13,2,12,0,2,1,0,0,55,39,0
28,7,210498,9,2,11,0,4,1,0,0,40,39,0
25,7,154610,13,3,6,1,4,0,0,1719,15,39,0
49,4,23776,10,2,1,0,4,1,0,0,40,39,0
51,4,160724,16,2,10,0,1,1,0,0,99,35,0
21,7,24008,10,4,3,3,4,1,0,0,35,39,0
19,4,99246,7,4,7,1,4,0,0,0,25,39,0
59,4,196482,9,6,1,4,4,0,0,0,40,39,0
42,4,251239,10,2,4,0,4,1,0,0,40,33,0
27,4,116358,10,4,3,3,1,1,0,1980,40,30,0
50,6,83311,13,2,4,0,4,1,0,0,13,39,0
29,4,168479,14,4,12,1,4,1,0,0,40,39,0
73,0,131982,13,2,0,0,1,1,0,0,5,40,0
32,4,294121,11,0,1,1,4,0,0,0,40,39,0
25,4,29020,12,0,1,1,2,0,0,0,45,39,0
37,1,243177,10,4,1,1,2,0,0,0,40,39,0
41,2,190786,13,0,10,1,4,1,0,0,20,39,0
24,4,376755,10,4,8,4,4,0,0,0,20,39,0
32,4,117779,9,4,14,3,4,0,0,0,35,39,0
38,4,191137,6,2,8,0,4,1,0,0,40,39,0
28,4,257283,9,4,14,3,4,1,0,0,40,39,0
64,4,265661,9,2,14,0,4,1,0,0,40,39,0
61,6,224981,6,6,3,2,4,1,0,0,18,26,0
30,4,316471,13,4,1,1,4,1,0,0,50,39,0
18,4,98044,7,4,10,3,4,0,0,0,40,39,0
54,4,145419,9,2,12,0,4,1,0,1672,50,39,0
54,4,312500,10,4,8,1,4,0,0,0,40,39,0
31,4,168961,9,2,3,0,1,1,0,0,40,39,0
25,4,67151,13,4,4,1,4,0,0,0,60,39,0
31,4,231569,13,4,12,1,2,0,0,0,50,39,0
31,4,94235,13,2,3,0,4,1,0,0,46,39,0
21,4,267040,6,4,10,4,2,0,0,0,40,39,0
31,2,279231,11,0,14,1,4,1,0,0,40,39,0
56,4,90017,4,2,7,0,4,1,0,0,40,32,0
31,4,377850,9,2,3,0,4,1,0,0,65,39,0
56,2,198277,8,4,6,1,4,1,0,0,40,39,0
26,4,48280,13,4,10,1,4,0,0,0,40,39,0
32,4,128002,11,2,1,5,4,0,0,0,45,39,0
25,4,220284,9,4,14,4,4,1,0,0,40,26,0
33,2,29144,11,2,3,0,4,1,0,0,40,39,0
34,4,90409,10,4,8,3,4,1,0,0,40,39,0
26,4,108035,9,4,4,1,4,0,0,0,40,39,0
23,4,340432,9,4,3,1,4,1,0,0,40,39,0
41,6,142725,9,2,14,0,4,1,0,0,45,39,0
70,4,170428,13,6,10,4,4,0,0,0,20,33,0
61,6,140300,9,4,12,1,4,0,0,0,44,39,0
34,4,187251,9,0,10,4,4,0,0,0,25,39,0
21,4,156687,10,4,12,3,1,1,0,0,30,19,0
60,6,269485,1,0,8,4,4,0,0,0,40,26,0
54,4,204304,9,0,1,1,4,0,0,0,40,39,0
25,2,192321,13,4,10,3,4,0,0,0,40,39,0
22,4,117363,10,4,1,1,4,0,0,0,35,39,0
36,4,290409,10,2,14,0,4,1,0,0,40,39,0
27,6,365110,13,4,10,1,4,0,0,0,20,39,0
26,4,124068,10,4,1,1,4,0,0,0,20,39,0
19,4,176570,7,4,7,3,4,1,0,0,60,39,0
19,0,257343,10,4,0,3,4,1,0,0,40,39,0
24,7,147719,14,4,10,1,1,1,0,0,20,19,0
44,4,173590,13,2,10,0,4,1,0,0,3,39,0
36,4,749105,9,0,8,4,4,0,0,0,36,39,0
50,2,141875,9,2,14,0,4,1,0,0,40,39,0
33,4,79923,10,2,12,0,4,1,0,0,20,39,0
33,4,180574,11,4,10,1,4,0,0,0,40,39,0
68,0,65730,9,2,0,0,4,1,0,0,25,39,0
24,4,311311,13,4,7,1,4,1,0,0,65,39,0
25,4,366416,9,4,1,3,4,0,0,0,40,39,0
32,4,131584,9,4,3,3,4,1,0,0,40,39,0
22,4,189950,13,4,10,1,4,1,0,0,55,39,0
38,7,107164,10,5,4,3,4,1,0,0,40,39,0
27,4,189777,9,2,3,0,4,1,0,0,40,39,0
37,4,241962,7,2,3,0,4,1,0,0,50,39,0
77,4,149912,13,4,10,1,4,0,0,0,10,39,0
39,7,267581,9,4,8,1,2,1,0,0,40,39,0
33,4,150154,13,2,12,0,4,1,0,0,40,39,0
18,4,74054,7,4,12,3,3,0,0,0,20,0,0
26,4,140446,9,2,6,5,4,0,0,0,40,39,0
25,4,29599,9,4,5,1,4,1,0,0,40,39,0
44,7,144125,13,0,10,1,4,0,0,0,40,39,0
50,4,166368,9,2,7,0,4,1,0,0,40,39,0
62,4,114060,4,2,11,0,4,1,0,0,91,39,0
27,7,122540,10,4,3,2,4,1,0,0,40,39,0
25,4,133373,9,2,14,0,4,1,0,0,60,39,0
24,4,258298,11,4,13,1,4,1,0,0,45,39,0
21,4,166517,9,4,3,3,4,1,0,0,40,39,0
24,4,138152,5,4,3,2,3,1,0,0,58,13,0
27,4,367390,10,4,3,4,4,1,0,0,50,39,0
24,4,112009,9,0,8,4,4,0,0,0,35,39,0
19,4,171306,9,4,12,3,4,1,0,0,3,39,0
60,0,24215,6,0,0,1,0,0,0,0,10,39,0
75,6,213349,9,2,5,0,4,1,0,0,20,39,0
38,4,130813,9,0,7,2,4,0,0,0,40,39,0
42,0,184018,10,0,0,4,4,1,0,0,40,39,0
32,4,229636,12,2,6,0,4,1,5013,0,60,39,0
23,4,209955,9,4,3,1,4,1,0,0,40,39,0
31,4,254293,10,4,10,1,4,1,0,0,40,39,0
60,5,142494,6,2,3,0,4,1,0,0,40,39,0
27,4,191822,9,2,12,5,4,0,0,0,50,39,0
60,6,157588,9,0,1,4,4,0,0,0,99,39,0
34,4,157446,9,0,3,4,4,1,0,0,45,39,0
23,4,237432,8,4,8,1,4,1,0,0,60,39,0
18,4,163332,9,4,12,3,4,0,0,0,22,39,0
35,7,150488,13,4,10,1,4,0,0,0,40,39,0
52,4,163051,8,2,7,0,4,1,0,1628,40,39,0
41,4,207779,9,5,8,1,4,0,0,0,40,39,0
32,6,180303,13,0,3,4,1,1,0,0,47,20,0
33,4,142383,12,4,12,1,3,1,0,0,36,39,0
53,4,96827,13,4,8,1,4,1,0,0,40,2,0
58,4,174848,8,2,3,0,4,1,0,0,40,39,0
56,4,230039,4,4,8,3,4,0,0,0,30,39,0
30,2,268482,10,4,3,3,4,1,0,0,40,39,0
39,4,224466,10,0,3,4,2,1,0,0,24,39,0
43,4,242804,9,5,6,1,4,1,0,0,40,39,0
36,7,166697,13,0,10,4,4,0,0,0,40,39,0
41,4,97279,9,2,14,0,4,1,0,0,50,39,0
30,4,203488,10,4,3,1,4,1,0,0,44,39,0
21,5,265116,10,4,4,1,4,1,0,0,40,39,0
40,4,136244,10,2,1,5,4,0,0,0,40,39,0
29,4,292120,9,0,1,4,4,0,0,0,30,39,0
42,4,198316,11,0,3,1,4,1,0,0,35,39,0
61,5,66614,9,2,3,0,4,1,0,0,40,39,0
31,4,379046,9,4,6,3,1,0,0,0,40,40,0
31,4,83425,10,4,1,4,4,0,0,0,40,39,0
36,7,180220,9,2,4,0,4,1,0,0,50,39,0
57,1,192258,10,0,1,3,4,1,0,0,40,39,0
25,4,124111,13,4,1,3,4,0,0,0,40,39,0
32,2,186993,9,2,14,0,4,1,0,0,40,39,0
42,4,211517,7,2,7,0,4,1,0,0,40,39,0
25,4,195481,9,2,1,2,4,1,0,0,40,39,0
50,2,117496,13,2,10,5,4,0,0,0,24,39,0
55,4,28338,11,0,10,1,4,0,0,0,40,39,0
26,4,333541,9,4,8,1,4,1,0,0,24,39,0
53,4,194791,9,2,5,0,4,1,0,0,45,39,0
31,4,162312,13,4,10,1,1,1,0,0,35,30,0
35,4,98725,6,0,6,4,4,0,0,0,60,39,0
32,4,115066,10,2,13,0,4,1,0,0,40,39,0
64,4,268965,9,0,1,1,4,0,0,0,22,39,0
48,4,196571,10,2,3,0,4,1,0,0,40,39,0
26,4,194352,13,4,10,3,4,0,0,0,40,39,0
67,6,40021,9,2,5,0,4,1,0,0,35,39,0
25,4,178478,13,4,13,3,4,0,0,0,40,39,0
20,4,201204,9,4,6,3,4,1,0,0,40,39,0
25,4,280093,7,3,6,1,4,1,0,0,40,26,0
22,4,197050,9,4,8,3,4,0,0,0,20,39,0
26,4,241626,9,0,1,1,4,1,0,0,40,39,0
20,4,210781,10,4,1,3,4,0,0,0,35,39,0
27,4,187746,10,4,8,3,4,0,0,0,40,39,0
17,4,114798,6,4,8,3,4,0,0,0,20,39,0
30,2,191777,9,4,11,3,2,0,0,0,40,39,0
41,4,175398,9,0,7,1,4,0,0,0,45,39,0
31,5,83748,10,2,4,5,1,0,0,0,70,35,0
56,1,255386,10,2,1,0,1,1,0,0,40,25,0
39,2,67187,9,4,4,3,0,0,0,0,40,39,0
29,4,176727,10,4,3,1,4,1,0,0,38,39,0
23,4,201145,9,4,3,1,4,1,0,0,65,39,0
39,1,235485,12,4,4,1,4,1,0,0,42,39,0
19,4,97261,9,4,5,1,4,1,0,0,40,39,0
18,4,144711,9,4,12,1,4,0,0,1721,40,39,0
22,4,459463,8,3,8,4,2,0,0,0,50,39,0
45,6,28119,13,0,10,1,4,1,0,0,65,39,0
52,4,159670,12,2,4,0,4,1,0,0,40,39,0
60,1,49921,5,0,8,1,2,0,0,0,40,39,0
28,4,69847,13,4,1,3,1,0,0,0,30,39,0
62,2,242341,10,0,10,1,0,1,0,0,40,39,0
18,4,151866,10,4,12,1,4,0,0,0,20,39,0
42,4,143046,9,4,8,3,4,0,0,0,40,39,0
33,4,150309,9,0,3,1,4,0,0,0,40,39,0
37,4,172927,10,0,14,1,4,1,0,1741,70,39,0
39,4,129597,13,2,12,0,4,1,3464,0,40,39,0
24,4,127139,10,4,1,3,4,0,0,0,40,39,0
25,1,198813,13,4,1,4,2,0,0,1590,40,39,0
41,4,253060,15,2,12,0,4,1,0,0,50,39,0
72,4,171181,9,6,1,4,4,0,2329,0,20,39,0
70,6,205860,14,2,4,0,2,1,0,0,40,39,0
44,4,54611,9,2,3,0,4,1,0,0,40,39,0
17,4,184198,7,4,12,3,4,0,0,0,13,39,0
45,4,120121,13,2,12,0,4,1,0,0,50,39,0
34,2,246104,14,2,10,0,2,1,0,0,40,39,0
44,6,104196,9,2,4,0,4,1,0,0,84,39,0
38,4,181716,8,2,3,0,4,1,0,0,48,39,0
23,4,520759,9,4,8,1,2,1,0,0,30,39,0
40,4,215479,9,4,8,2,2,1,0,0,40,39,0
38,6,349951,9,2,12,0,4,1,4508,0,55,39,0
24,4,213977,10,4,1,1,4,0,0,0,40,39,0
42,4,445382,12,0,3,1,4,1,0,0,40,39,0
75,6,242108,9,0,12,1,4,1,2346,0,15,39,0
37,4,87076,9,4,7,3,4,1,0,0,40,39,0
50,2,92486,10,2,3,0,4,1,0,0,40,39,0
33,4,56121,9,4,14,1,4,1,0,0,60,39,0
70,4,262345,10,4,1,1,4,0,0,0,6,39,0
53,2,146834,9,2,8,0,4,1,0,0,45,39,0
46,2,197042,10,2,4,5,4,0,0,0,50,39,0
25,4,189219,13,4,13,3,4,0,0,0,16,39,0
23,4,250630,14,4,10,1,4,0,0,0,30,39,0
58,4,234328,13,0,12,1,4,1,0,0,40,39,0
34,4,115488,9,2,12,0,4,1,0,0,40,39,0
21,4,140001,10,4,6,3,4,1,0,0,30,39,0
18,6,304699,6,4,3,3,4,1,0,0,40,9,0
18,0,23233,6,4,0,3,4,1,0,0,40,39,0
53,4,479621,11,0,13,1,2,1,0,0,40,39,0
70,4,90245,9,6,1,4,4,0,0,0,5,39,0
39,4,181705,9,2,10,0,4,1,0,0,45,39,0
42,4,47012,13,2,14,0,4,1,0,0,40,39,0
22,4,361608,9,4,1,1,4,0,0,0,40,39,0
48,4,149337,12,3,3,1,4,1,0,0,55,39,0
23,4,109053,9,4,6,2,4,1,0,0,60,39,0
21,4,232577,11,4,13,3,4,0,0,0,30,39,0
21,4,200121,9,4,6,3,4,1,0,0,40,39,0
52,4,222646,8,5,7,2,4,0,0,0,40,5,0
52,4,182907,9,2,14,0,4,1,0,0,55,39,0
51,6,256963,10,2,12,0,4,1,0,0,60,39,0
46,2,267952,11,0,4,1,4,0,0,0,36,39,0
25,4,176864,13,4,4,1,4,1,0,0,40,39,0
35,7,106448,14,4,10,1,4,1,0,0,45,39,0
36,4,224541,4,2,6,0,4,1,0,0,40,8,0
46,6,142222,10,5,4,4,4,0,1151,0,60,39,0
32,4,81528,9,4,6,2,4,1,0,0,60,39,0
39,4,230467,13,4,12,3,4,1,0,1092,40,11,0
34,7,253121,13,2,10,0,4,1,0,0,40,39,0
26,4,248990,10,4,3,3,4,1,0,0,40,39,0
35,2,85548,10,5,1,4,0,0,0,0,40,39,0
42,6,138162,13,2,4,0,4,1,0,0,45,39,0
25,4,109009,7,2,3,0,4,1,0,0,40,39,0
41,4,113823,13,0,8,1,4,1,0,0,40,39,0
24,4,149457,10,4,1,4,4,0,0,0,40,39,0
45,4,116255,9,4,4,1,2,0,0,0,40,39,0
30,2,183000,14,2,10,0,4,1,0,0,45,39,0
24,4,201680,9,4,1,4,4,1,0,0,60,39,0
24,4,202959,11,4,1,1,4,0,0,0,40,39,0
34,4,207301,9,0,7,4,4,0,0,0,20,39,0
32,2,250585,13,4,10,1,4,0,0,0,50,39,0
19,4,121972,9,4,8,3,2,1,0,0,40,39,0
40,2,210275,9,4,1,2,2,0,0,0,40,39,0
39,4,294183,9,0,4,4,4,0,0,0,40,39,0
59,2,236426,12,0,10,1,4,0,0,0,50,39,0
61,4,101265,8,6,7,4,4,0,0,0,40,22,0
34,4,159442,9,4,10,1,4,0,0,0,30,39,0
90,6,83601,15,6,10,1,4,1,1086,0,60,39,0
39,4,138192,13,2,3,0,4,1,0,0,40,39,0
50,4,99316,9,0,14,1,4,1,0,0,50,39,0
55,4,303090,9,2,3,0,4,1,0,1672,45,39,0
19,4,118352,10,4,8,3,4,0,0,0,16,39,0
31,4,397467,9,2,3,0,4,1,0,0,40,39,0
53,2,86600,9,2,8,0,2,1,0,0,40,39,0
50,4,173754,9,2,3,0,4,1,0,0,40,39,0
29,4,257992,11,4,12,3,2,1,0,0,23,39,0
31,4,33124,15,4,10,1,4,0,0,0,99,39,0
19,4,224849,9,4,12,1,4,1,0,0,35,39,0
21,4,191460,7,4,8,4,2,0,0,0,40,39,0
24,7,273905,12,2,11,0,4,1,0,0,50,39,0
51,4,90275,9,0,12,4,4,0,0,0,45,39,0
22,4,137876,10,4,11,1,4,1,0,0,20,39,0
23,4,32950,10,4,14,1,4,1,4101,0,40,39,0
36,7,422275,3,2,8,0,4,1,0,0,40,26,0
22,0,217421,10,4,0,3,4,0,0,0,30,39,0
62,2,106069,4,2,3,0,4,1,0,0,40,39,0
48,2,116601,14,0,10,4,1,0,0,0,50,27,0
30,6,106742,8,2,14,0,4,1,0,0,75,39,0
56,7,71075,12,0,1,1,4,0,0,0,30,39,0
47,4,202856,10,0,1,1,4,0,0,0,36,39,0
23,4,42706,10,4,10,1,4,1,0,0,45,39,0
35,4,350103,13,2,1,0,4,1,0,0,40,39,0
53,4,114758,16,2,10,0,4,1,0,0,20,39,0
52,4,262579,9,2,6,0,4,1,0,0,45,39,0
18,4,79443,5,4,7,3,4,1,0,0,40,26,0
26,4,175801,9,2,3,0,4,1,0,0,40,39,0
22,2,273989,13,4,10,1,4,1,0,0,40,39,0
59,6,96459,4,2,3,0,4,1,0,0,40,39,0
33,4,272669,12,4,1,4,1,1,0,0,30,17,0
45,4,231672,9,2,7,0,2,1,0,0,40,39,0
57,4,104996,10,4,3,1,4,1,0,0,42,39,0
48,4,95388,10,4,4,1,2,0,0,0,40,39,0
81,6,193237,2,6,12,2,4,1,0,0,45,26,0
18,0,344742,6,4,0,3,4,1,0,0,40,39,0
30,4,135785,13,4,10,1,4,0,0,0,40,39,0
24,4,42706,11,4,11,1,4,1,0,0,60,39,0
67,2,256821,9,0,11,1,2,1,0,0,20,39,0
27,4,132805,6,4,12,2,4,1,0,1980,40,39,0
41,2,225978,11,5,3,4,2,1,0,0,40,39,0
26,4,333108,9,0,12,1,4,1,0,0,40,39,0
28,1,19522,10,4,13,4,0,0,0,0,40,39,0
22,4,254547,10,4,4,4,2,0,0,0,40,23,0
46,4,170338,9,5,14,1,4,1,0,0,40,39,0
38,1,104236,12,0,1,4,4,0,1471,0,40,39,0
34,1,284703,10,2,7,0,2,1,0,0,52,39,0
31,4,182237,6,5,14,4,4,1,0,0,40,39,0
58,6,321171,9,2,6,0,4,1,0,0,40,39,0
18,4,160984,7,4,8,3,4,0,0,0,15,39,0
36,4,116608,9,0,4,1,4,0,0,0,40,39,0
25,4,210148,9,4,3,3,4,1,0,0,40,39,0
46,4,36020,13,2,1,0,4,1,0,0,40,39,0
34,2,229531,12,2,10,0,4,1,0,0,60,39,0
45,6,77132,10,4,12,1,4,1,0,0,55,39,0
22,7,34310,10,4,14,3,4,1,0,0,25,39,0
26,4,226288,13,4,1,1,4,1,0,0,40,39,0
32,4,99646,9,2,14,0,4,1,0,0,50,39,0
41,4,294270,5,2,14,0,4,1,0,0,35,39,0
40,5,102576,14,2,10,0,2,1,0,0,55,38,0
27,4,152231,10,2,7,0,4,1,0,0,45,39,0
50,6,107581,9,2,12,0,4,1,0,0,50,39,0
48,4,102202,9,0,12,4,4,0,0,0,50,39,0
62,4,119684,13,2,12,0,4,1,2829,0,28,39,0
37,4,114765,10,4,7,1,4,0,0,0,40,39,0
27,6,216178,13,4,3,3,4,1,0,0,35,39,0
28,7,277635,10,4,1,1,4,0,0,0,50,39,0
31,4,120461,10,4,4,1,4,0,0,0,50,39,0
51,4,135190,4,5,7,1,2,0,0,0,30,39,0
53,4,548361,9,2,3,0,4,1,0,0,40,39,0
36,4,162358,14,4,10,1,4,0,0,1408,40,39,0
31,4,56026,9,2,3,0,4,1,0,0,40,39,0
40,4,55191,10,4,1,1,2,0,0,0,40,39,0
37,2,31023,10,2,8,0,4,1,0,0,40,39,0
40,4,205987,15,4,4,1,4,0,0,0,40,5,0
28,4,70604,9,2,6,0,4,1,0,0,38,39,0
20,4,117767,10,4,6,3,4,1,0,0,40,39,0
47,4,411047,10,0,1,1,2,0,0,0,37,39,0
26,4,96645,16,4,3,2,2,1,0,0,20,39,0
43,4,197093,13,4,7,1,2,1,0,0,40,39,0
66,6,291362,15,2,10,0,4,1,0,0,50,39,0
29,4,370494,9,4,8,4,4,0,0,0,40,26,0
65,4,115890,13,2,14,0,4,1,0,0,20,39,0
27,4,288341,9,4,7,3,4,0,0,0,32,39,0
52,4,84451,11,0,8,1,4,1,0,0,32,39,0
33,4,554986,10,5,4,4,4,0,0,0,40,39,0
32,4,175856,10,2,12,0,4,1,0,0,40,39,0
32,4,236415,9,4,1,1,4,0,0,0,40,39,0
46,7,363875,10,0,11,4,0,0,0,0,40,39,0
38,4,99146,9,2,14,0,4,1,0,0,65,39,0
25,4,255004,6,4,3,1,4,1,0,0,40,39,0
61,4,111563,7,2,14,0,4,1,0,0,27,39,0
38,2,82880,13,2,10,5,4,0,0,0,15,39,0
21,4,131473,10,4,12,3,1,1,0,0,20,40,0
53,6,240138,9,2,3,0,4,1,0,0,60,39,0
26,4,142760,11,4,12,1,2,1,0,0,50,39,0
30,4,77143,13,4,4,3,2,1,0,0,40,11,0
22,4,124971,13,4,4,1,4,1,0,0,30,39,0
37,4,86310,10,0,1,4,4,0,0,0,45,39,0
43,4,354408,8,2,1,0,2,1,0,0,40,39,0
30,4,114691,13,4,1,2,4,1,0,0,40,39,0
22,4,191444,9,4,12,2,4,1,0,0,40,39,0
24,4,255474,7,2,12,0,4,1,0,0,40,39,0
52,4,128272,9,2,12,0,4,1,0,0,14,39,0
70,0,172652,14,2,0,0,4,1,0,0,8,39,0
17,4,163494,6,4,12,3,4,1,0,0,30,39,0
31,4,446512,10,5,8,4,2,0,0,0,40,39,0
17,4,167658,8,4,12,3,4,0,0,0,6,39,0
32,4,263908,13,2,10,0,4,1,0,0,40,39,0
35,6,42044,12,2,3,0,4,1,0,0,40,39,0
45,2,164427,13,0,10,4,4,0,0,0,40,39,0
48,4,182715,9,2,12,0,4,1,0,0,48,39,0
31,4,219318,9,4,1,4,4,0,0,0,35,33,0
57,4,188330,9,2,8,0,4,1,0,0,78,39,0
25,6,121285,13,4,12,1,4,0,0,0,40,39,0
23,4,291854,10,4,10,3,4,0,0,0,40,39,0
36,6,240191,9,2,4,0,1,1,41310,0,90,35,0
20,4,323009,9,4,1,4,4,0,0,0,40,11,0
20,4,112854,10,4,13,1,4,0,0,0,32,39,0
33,6,48702,11,2,5,0,4,1,0,0,65,39,0
25,4,40512,13,4,10,1,4,1,3674,0,30,39,0
17,4,108273,6,4,12,3,4,0,0,0,12,39,0
33,5,49795,13,4,10,1,4,1,0,0,45,39,0
26,4,459548,9,4,6,1,4,1,0,0,20,26,0
35,4,169037,9,2,14,5,4,0,0,0,48,39,0
58,0,147653,10,2,0,5,4,0,0,0,36,39,0
39,4,127573,9,4,4,1,4,0,2202,0,45,39,0
32,4,199963,7,2,7,5,4,0,0,0,40,39,0
27,4,200179,9,0,1,2,4,0,0,0,40,39,0
62,0,197286,9,2,0,0,4,1,0,0,40,39,0
19,0,195282,9,4,0,3,2,0,0,0,20,39,0
34,4,94235,13,4,3,4,4,1,0,0,40,39,0
47,1,168191,10,2,3,0,4,1,0,0,40,0,0
25,4,394503,10,2,12,0,4,1,0,0,40,39,0
25,4,108658,9,4,4,1,4,1,0,0,45,39,0
35,4,189240,10,0,8,4,2,0,0,0,40,39,0
39,4,126161,16,4,10,1,4,1,0,0,45,39,0
40,4,224910,9,4,7,1,4,0,0,0,40,39,0
42,4,226388,9,0,8,1,2,1,0,0,52,39,0
42,6,200574,15,4,10,1,4,1,0,0,38,39,0
46,4,353824,12,4,1,1,4,1,0,0,40,39,0
42,6,177937,14,4,10,1,4,1,0,0,45,39,0
44,0,268804,9,2,0,0,2,1,0,0,30,39,0
21,4,204160,10,4,12,3,4,0,0,0,13,39,0
31,4,373432,5,2,3,0,4,1,0,0,43,39,0
20,0,401690,9,4,0,1,4,0,0,0,30,39,0
43,4,160674,9,0,4,4,4,0,0,0,40,39,0
27,4,203160,13,4,6,1,4,1,0,0,28,39,0
26,4,58371,9,4,1,3,4,1,0,0,40,39,0
26,4,131401,13,4,4,1,4,0,0,0,40,39,0
60,4,140516,10,6,4,1,4,0,0,0,40,39,0
18,4,208103,7,4,8,2,4,1,0,0,25,39,0
22,4,161508,10,4,10,3,4,1,0,0,40,39,0
29,6,132267,12,2,13,0,4,1,0,0,60,39,0
29,6,267661,9,2,5,0,4,1,0,0,70,39,0
21,2,176998,9,4,10,1,4,1,0,0,40,39,0
24,4,77665,9,4,3,1,4,1,0,0,42,39,0
47,6,159869,16,2,3,0,4,1,0,0,50,39,0
34,4,162312,13,2,1,0,1,1,0,0,40,30,0
36,4,108320,9,0,14,3,4,1,0,0,40,39,0
28,4,258231,10,4,12,1,4,0,0,0,40,39,0
53,5,220786,10,6,12,1,4,0,0,0,60,39,0
24,4,194848,13,4,13,3,4,1,0,0,40,39,0
26,2,211497,10,2,10,0,4,1,0,0,40,39,0
31,4,62165,9,4,8,3,2,1,0,0,40,39,0
29,4,105694,9,2,6,0,4,1,0,0,42,39,0
32,4,169841,10,0,12,1,4,0,0,0,55,39,0
25,4,511331,13,4,12,1,4,1,0,0,38,39,0
31,4,454508,7,4,3,1,4,1,0,2001,40,39,0
42,2,227065,14,4,10,1,4,1,0,0,22,39,0
34,4,116371,9,0,8,1,4,0,0,0,38,39,0
30,4,207301,13,4,12,1,4,0,0,0,50,39,0
28,4,159001,9,4,6,3,4,1,0,0,30,39,0
59,6,195835,9,2,12,0,4,1,0,0,60,39,0
56,4,208415,9,0,4,1,2,1,0,0,40,0,0
37,4,248919,2,2,1,0,4,1,0,0,66,26,0
45,4,102147,9,2,3,0,4,1,0,0,40,39,0
21,4,177940,9,3,7,1,4,0,0,0,40,39,0
23,4,236601,10,4,13,1,4,1,0,0,48,39,0
30,4,303990,9,4,14,1,4,1,0,0,60,39,0
43,4,416338,13,4,12,1,4,1,0,0,50,39,0
31,4,109428,12,2,1,5,4,0,0,1740,40,39,0
32,4,123253,12,2,3,0,4,1,0,0,42,39,0
26,4,301563,9,2,3,0,4,1,0,0,40,39,0
37,4,99233,9,2,1,0,4,1,0,0,40,39,0
26,4,263200,10,0,1,4,4,0,0,0,38,39,0
33,4,288398,13,0,1,1,4,0,0,0,45,39,0
33,4,234537,9,2,3,0,4,1,0,0,40,39,0
48,4,99127,11,2,1,0,4,1,0,0,40,39,0
17,0,145258,7,4,0,2,4,0,0,0,25,39,0
50,1,96657,13,0,10,4,2,0,0,0,40,39,0
22,4,243842,5,4,3,3,4,1,0,0,40,39,0
26,4,195693,9,4,1,4,2,0,0,0,40,23,0
35,4,144322,9,0,7,4,4,0,0,0,40,39,0
24,4,135267,10,2,1,5,4,0,0,0,40,39,0
43,1,421871,13,4,1,1,2,1,6849,0,50,39,0
26,4,264012,13,4,1,1,4,1,0,0,40,39,0
50,4,200325,10,0,4,1,4,0,0,0,40,39,0
25,4,230403,13,2,8,5,4,0,0,0,40,39,0
44,4,232421,9,3,14,1,3,1,0,0,32,2,0
25,4,173212,12,4,5,1,4,1,2354,0,45,39,0
28,4,430084,9,0,8,3,2,1,0,0,35,39,0
